id,tmdb_id,title,original_title,tagline,overview,runtime,budget,revenue,release_date,status,popularity,vote_average,vote_count,original_language,poster_path,backdrop_path,teaser_link,trailer_link,awards,is_active,user_ratings_count,streaming_platforms,cached_average_rating,homepage,spoken_languages,production_countries,belongs_to_collection,imdb_id
12276,1267224,Is There No Such Thing As Love?,Любви не бывает?,,"Katya is completely disappointed in men, and Sasha can't live a day without a new woman. Chance made them neighbors who couldn't get along. Deciding to reform the self-confident womanizer, Katya uses all means to turn his life into a living nightmare. However, playing with fire can be expensive, because it's only one step from hate to love, even if you don't believe in love.",105,0,0,2024-05-01,Released,1.44225,7.8,4,,/cA4OrHMs1725Zo89wd3SvMRbnCo.jpg,/2b1dZNWREZbAxV4i9QYaSY3spQR.jpg,,,[],1,0,[],,,[],[],[],
2724,1416835,Candè,Candè,,A coming-of-age story of two children whose lives and friendship are shaped by the festival and their devotion to the patroness of Jaro district in Iloilo City.,90,0,0,2025-01-15,Released,2.262,0.0,0,,/7271nn3cIyIzsidf84mH5vy8zm6.jpg,,,,[],1,0,[],,,[],[],[],
26227,1206530,"Néandertal, premier artiste de l'humanité ?","Néandertal, premier artiste de l'humanité ?",,"At the archaeological site of La Roche-Cotard in Touraine, researchers have uncovered astonishing engravings. The rock drawings, which are over 60,000 years old, date from a time when only Neanderthals lived in what is now French territory. This would make them the oldest cave paintings in Europe!",52,0,0,2023-01-01,Released,0.688,8.5,2,,/oMQBsMfYcxNKpZAnBWmiiW7FeXT.jpg,/zhrB3QNGFONOeCufONLU34NFtkQ.jpg,,,[],1,0,[],,,[],[],[],
23361,1133485,My Blonde GF,My Blonde GF,,"A thriller-like story, except that it is true. Helen, an awarded author, is a public person. Her photographs can easily be found online and on her social media profiles. The woman has never shared her intimate photographs or recordings. To her immense surprise, she discovers that vulgar pictures containing her image can be found on porn sites. Helen is terrified and feels as if she is losing ground under her feet. She was abused, just like many other persons who increasingly more often are falling victim to deepfakes.",19,0,0,2023-05-30,Released,2.051,6.0,1,,/wS26jzm7t6kW1hTZYMOaGUBhhRC.jpg,/qofXqJ77cyAiMraWR0CViSAhfhg.jpg,,https://www.youtube.com/watch?v=loYhJtvk0F0,[],1,0,[],,,[],[],[],
28033,1109367,Wild Chrysanthemums between the pages of my journal I put a flower,Crisantemos salvajes entre hojas de mi agenda metí una flor,,"Miranda is a university student working on a thesis on haiku, with an experimental twist that her advisor doesn't understand.  She also bought a painting of the sea that is losing water.",17,0,0,2023-04-23,Released,0.231,2.0,1,,/dH6U3hEJBsdC6Wd9Tl3PYoKIVQX.jpg,/mp997IlFyOGSDShdo7qcdMoo1l8.jpg,,https://www.youtube.com/watch?v=vevHa5Oeiw8,[],1,0,[],,,[],[],[],
10150,1407503,Sadrah Poem Of Blood,Sadrah Poem Of Blood,,"A married couple, Salwa and Dadang, have been longing for a child for many years. Despite their modest means and limited privacy, they remain determined in their efforts. They have tried various strategies, including seeking advice from an online shaman. However, when they attempt to implement their latest strategy, they encounter unexpected obstacles.",17,1483,3483,2024-12-15,Released,0.446,10.0,1,,/caTFbBdz5Og5Ie6g0Y9oZXy6Exp.jpg,/fJxJMNAedLrtizLZC3C1TakK6TF.jpg,,,[],1,0,[],,,[],[],[],
18173,1235985,Salvation of Tree,Salvation of Tree,,A wife's struggle to keep her husband alive.,20,0,0,2024-01-23,Released,0.095,7.0,1,,/iqzThbeoQxiTavotLkA9E68riUy.jpg,,,,[],1,0,[],,,[],[],[],
17866,1120059,Lady Governess,Lady Governess,She gave life a second chance.....,"A widow hires a woman as her housekeeper, unaware of her true intentions.",83,80,0,2024-03-03,Released,0.168,8.0,1,,/bs28m9d5h59J2wD1TWLje91hiSM.jpg,/rE5pSLwfwplv0X6dmIGUN6y7wb0.jpg,,,[],1,0,[],,,[],[],[],
16437,1341530,Erasure,Erasure,They're more than a statistic.,"Sam, a timid young college student goes in to the doctors for a routine check up to refill and continue their HRT treatment. In an unexpected turn of events, the system flags their medical profile after nearly a year with no major setbacks. What ensues thereafter leads to a spiraling turn of events and a risk of being erased completely.",10,0,0,2024-05-05,Released,0.188,10.0,1,,/ye2JLZ58oufaw9FwUlC4aVCOSxe.jpg,,,,[],1,0,[],,,[],[],[],
16222,1362715,The Beautiful Streets of Louran,شوارع لوران الجميلة,,"A short experimental documentary film directed by youssef askar. Filming the streets of louran in Alexandria, Egypt.",2,0,0,2024-09-15,Released,0.281,10.0,1,,/8qTCs7x626k37DwDZWfMAeoJQuU.jpg,,,,[],1,0,[],,,[],[],[],
1356,1405976,Studs,Studs,,A narrative short film.,15,0,0,2025-02-27,In Production,1.031,0.0,0,,,,,https://www.youtube.com/watch?v=xprN9Wxcx5I,[],1,0,[],,,[],[],[],
22544,1067821,When Love Springs,When Love Springs,,"A talented PR professional, Rory, enlists the manager of a Bed & Breakfast, Noah, to pretend to be her boyfriend in front of her ex while she helps save his failing family business.",90,0,0,2023-05-06,Released,2.262,6.9,14,,/pO6JD9rLK0ndPnO4nqpcsOrmmbs.jpg,/qa1HlsOnb7NcN8YimNFvoCdbphl.jpg,,https://www.youtube.com/watch?v=muoJa7cRzXs,[],1,0,[],,,[],[],[],
2523,1419483,No Men‘s World,No Men‘s World,,The second short film by Alton Vegaz.,2,0,0,2025-01-18,Released,2.957,0.0,0,,/hfV30z80Yv84uVTFefM3KulJYHf.jpg,/7KVC1i2rMmWWR2lkR43py8EsFo9.jpg,,,[],1,0,[],,,[],[],[],
29978,193275,Wyoming,Wyoming,ROUGH...ROARING...ROMANCE!,Small ranchers battle against a land baron trying to take their spreads.,84,0,0,1947-07-28,Released,1.411,6.0,3,,/yNq9kHERpC4mPHyaAl13YKtkYUD.jpg,/wCHXG1E0s7bVixIc0FlxSCrF3lX.jpg,,,[],1,0,[],,,[],[],[],
17008,987065,Jewelle: A Just Vision,Jewelle: A Just Vision,,"Jewelle: A Just Vision traces the nodes of social movements from Civil Rights to Marriage Equality. It reveals radical Black and Indigenous feminist networks and thought that could shape what is to come. It drinks deeply from the art and activism of the incomparable Jewelle Gomez, Ioway & African American, Wampanoag, and Cape Verdean lesbian elder. Her life and work replenish humanity with fierce hope as her power swells into the world, from histories of Massasoit and her great-grandmother’s buckskin dress, queer Black ancestors, and slavery-era vampires to starry regenerative futures.",64,0,0,2024-11-01,Released,0.542,8.0,1,,/AP4XU7p7Vu3E5fLcAZgdfWaj51.jpg,/1Wd1AZaam9eQhw7kG5J6266xRPI.jpg,,,[],1,0,[],,,[],[],[],
2149,1397936,The Eating of an Orange,The Eating of an Orange,,The journey of figuring out your sexuality and of rejecting the power the conventions of heteronormativity can have. It is a celebratory NO to being told that as queer people we are in anyway unnatural and is a juicy rejection of the rigidity of binary modes.,8,0,0,2025-01-25,Released,0.1,7.0,1,,/fzTOHy12wyGIDcmcPhPIiuDzKC4.jpg,/40Sn4ajd4CWuMCwzwdFJ9Yp5Xxj.jpg,,,[],1,0,[],,,[],[],[],
25966,1116945,Midnight Love,ยามน่ารัก,"There are only two times I want to be with you. ""Now and Forever""","Content, the son of a film company owner, falls in love with Cop, a handsome guy who is looking for a job position as a security guard. Though they are different in both social status and roles, they are about to learn to know each other, and unforgettable friendship is going to begin.",29,0,0,2023-04-22,Released,1.025,10.0,1,,/ugFOz4dKsYnq4ckvNVp1162oR1y.jpg,/cfnolXLjFjqLb34RZByAcMh9R4V.jpg,,,[],1,0,[],,,[],[],[],
12085,1359717,'Twas the Date Before Christmas,'Twas the Date Before Christmas,Big Family. Little Fib,"To prevent her family from canceling the ""Chamberlain Family Christmas Olympics,"" Jessie lies and says she's inviting a date to the long-standing holiday tradition. She meets Bryan on a dating app, and he agrees to spend the holiday with her and her family. As Jessie and Bryan engage in eccentric activities like the search for the Christmas tree star, gift wrapping contest and snowball fight, they start to develop real feelings for each other. Soon her family begins to catch on to their secret and Bryan suspects she may be hiding the real reason for her unusual Christmas date request. As the celebrations continue, Jessie must work to keep all her stories straight and save her date with Bryan.",84,0,0,2024-10-18,Released,1.357125,7.1,13,,/jxfXnIvMsNJrBZFi9fX9ra8lkdo.jpg,/8tZY4x1a1SMK5WzqR9Lu0t9Okzh.jpg,,https://www.youtube.com/watch?v=7KGu5jM8bJg,[],1,0,[],,,[],[],[],
20679,995396,Over The Cracks,Sous le tapis,,"Odile is getting ready to celebrate her birthday.  As her kids and grandkids are on their way to visit her, Jean, her husband, unexpectedly passes away. Unable to cope with reality, she hides him under the bed.",97,0,0,2023-07-19,Released,4.146,5.97,30,,/rdNB3YhphjcTXlDup78Xzot3hOi.jpg,/3FnTSbLZOnC3YAscZVt1ChPfFlE.jpg,,https://www.youtube.com/watch?v=BHz28YMWscA,[],1,0,[],,,[],[],[],
22836,1077683,"Orlando, My Political Biography","Orlando, ma biographie politique",Power to the people.,"Virginia Woolf's 1928 novel ""Orlando: A Biography"" follows the centuries-spanning life of a young nobleman who awakens to find that they a woman. Almost a century after its publication, Paul B. Preciado claims that fiction has become reality and Orlando's story lies at the root of all contemporary trans and non-binary life.",99,0,93854,2023-09-14,Released,2.622,6.9,14,,/r1yRb66jNpZKX8XZovP0xvj3VAo.jpg,/uNlEY2KxMszrpycmbmlDtiQS5qI.jpg,https://www.youtube.com/watch?v=SpEQ5AvpXto,https://www.youtube.com/watch?v=p8R52w9Gk0c,[],1,0,[],,,[],[],[],
7420,1384260,Brake Up,Brake Up,Sometimes the wrong passenger can lead to the right destination.,"A rideshare driver gets mistaken as a getaway car by two bank robbers. To survive the night, she'll need to act the part.",10,0,0,2024-11-23,Released,0.932,0.0,0,,/nJUVKhDBMjB1pVxoEEq4tzs0RNJ.jpg,/wTqklo5X7AnoHQFGelRTqJtnYvJ.jpg,,,[],1,0,[],,,[],[],[],
6847,1390233,Miss Tétano,Miss Tétano,,"A devout young couple ventures into an abandoned house with the intention of carrying out a mysterious religious mission, but inside they are greeted by Miss Tetanus, a demented hostess who will not allow anyone to interrupt their objective. Soon, the struggle between them becomes a reflection on the inheritance of evil.",7,270,0,2024-11-29,Released,0.423,7.0,2,,/tRaaGFo5mZXYeiPIWZYptOMzC5H.jpg,/6A090JGSVQtr4p2bir3JVVil96f.jpg,,,[],1,0,[],,,[],[],[],
28246,1130955,Val d'Isère : Les lecons d'une catastrophe,Val d'Isère : Les lecons d'une catastrophe,,,0,0,0,2023-05-25,Released,0.517,7.0,1,,/mqS5i3jufWA1aAnNArJ77vRRpyP.jpg,/62Eyp3VUEz9Y4DVeKpJWdyH5vo5.jpg,,,[],1,0,[],,,[],[],[],
21735,1148873,Beware the Night Nurse,Beware the Night Nurse,,"After struggling to have a child, married lawyers Claire and Zach enlist the help of their friend, Liz to be a surrogate, and she successfully gives birth to baby Owen. But when their surrogate-turned-nanny disappears under mysterious circumstances, the couple struggles to take care of their newborn without any help. Soon thereafter, though, a woman claiming to be the surrogate's childhood nanny offers to be the couple's new nanny. Desperate for help, the couple agrees to hire her, not realizing that their new nanny plans to take their baby for her own family.",90,0,0,2023-06-22,Released,3.885,5.8,5,,/gHuPdBehV9leQFiDgyS3nB2C7Es.jpg,/5u19OhrPsZVxDBO8d1KSnj14sRs.jpg,,https://www.youtube.com/watch?v=-J3-awA92OE,[],1,0,[],,,[],[],[],
8548,1374368,Tripoli / A Tale of Three Cities,طرابلس / حكاية المدن الثلاثة,,"While living abroad, a queer filmmaker occasionaly returns to his hometown of Tripoli, Lebanon. His quest to confront the city that once rejected him inspires reflections that give the film the character of an urban symphony.",88,0,0,2024-11-14,Released,0.711,0.0,0,,/yER7v4LEOCLzNfFF8YvFkRYmbXz.jpg,/ywnuHZJ32HQruoFAfggZ6oNDlhK.jpg,,,[],1,0,[],,,[],[],[],
276,1305810,The Auction,The Auction,,Plot kept under wraps.,150,0,0,2025-12-01,In Production,3.197,0.0,0,,,,,,[],1,0,[],,,[],[],[],
25922,1104636,Unemployees,Unemployees,,Two college grads enter the workplace seeking gainful unemployment.,27,0,0,2023-04-27,Released,0.444,5.0,1,,/9uKhSZEvecz2z4XvB9LOpQmQH22.jpg,,,,[],1,0,[],,,[],[],[],
28712,1231208,Sweet Pea & Glass,Sweet Pea & Glass,"If the rival ""Scars"" don't kill them, their boss sure will.","Two rookies have one last chance to prove themselves to the ""Suits"" gang. All they have to do is ditch a body in enemy territory without being caught. If the rival ""Scars"" don't kill them, their boss sure will.",10,5000,0,2023-05-01,Released,0.431,10.0,1,,/lWMNXYAInBJKsZxCfTMfKpfgxq3.jpg,/yDek2F5LYJIkkmBwnhzyXgpATOf.jpg,,,[],1,0,[],,,[],[],[],
9559,1369075,This is America,This is America,,A visual exploration of the American flag juxtaposed with unsettling footage that shows the nation’s violence and its impact on the world.,2,0,0,2024-11-06,Released,0.575,0.0,0,,/4OrxconSjpzlGxaikBmm0bNPpah.jpg,/3wMbzFw2g2ioVWc48xCEUcZg9tf.jpg,,,[],1,0,[],,,[],[],[],
25867,1144745,Southern Mao and Northern Ma,南茅北马,,,93,0,0,2023-06-28,Released,0.451,4.0,1,,/eWtqoE8YbCyCSKf8XMQs4ZrRmg9.jpg,/m3gzLM1j6YgR728mnOAiOQvNHUN.jpg,,,[],1,0,[],,,[],[],[],
22780,1377716,WAR,WAR,"“War is hell… no, it’s worse then that…”","A war veteran tells his personal experience in “The War” to a psychiatrist, as a part of a social experiment. But nothing is as it seems…",0,43337,0,2023-11-03,Released,1.178,9.4,20,,/7pMoMd8l7PoTbn1Ut8j2S1LsXj2.jpg,/ltLOogJXjVA7YoOfnot5LwAq1BN.jpg,,,[],1,0,[],,,[],[],[],
32146,793058,Hi-Five,하이파이브,Superpower successfully implanted,"Five random people get special abilities unexpectedly, after organ transplant! They form a team and call themselves the 'HI-FIVE'!",120,0,0,2025-05-30,Released,18.8677,6.0,1,,/3vRgeb0cARTebM8cbDXogGhOyit.jpg,/imAihjOnerraFPxAeKOlugUu1YE.jpg,,https://www.youtube.com/watch?v=k4StWpKytLI,[],1,0,[],,,[],[],[],
11017,1358947,The Most Wonderful Time of the Year,The Most Wonderful Time of the Year,,"Sideshow Bob teams up with the most infamous villains of Disney+ to share the true meaning of the Halloween season. Filled with music, mayhem, and madness, this short from ""The Simpsons"" is simply to die for.",3,0,0,2024-10-11,Released,8.277375,5.74,36,,/3ivqP56Jd8RkbDidoe1rGFVGpJZ.jpg,/q3jg61ACSBEKlB1U1C1eSpxZ0AI.jpg,,,[],1,0,[],,,[],[],[],
32023,1140908,The Final Pact,The Final Pact,,"Three young priests discover a secret final exam before graduating. They celebrate but encounter a woman seeking an exorcism. Reluctantly, they investigate and find a doorway to hell. Their final exam has just begun.",95,0,0,2024-10-09,Released,1.54075,5.0,1,,/sOoutQKvhYZkBdbN4qolPjiVerb.jpg,,,,[],1,0,[],,,[],[],[],
23414,1063371,Nocturnal Burger,Nocturnal Burger,,"Somewhere between fantasy, trauma, paranoia, precaution, and the promise of a burger, a night gets catapulted into an investigation of child abuse at a dysfunctional police station in Mumbai.",28,0,0,2023-01-21,Released,1.791,7.5,1,,/82BWW2eGvlAiRmggs6D0MiFM1X3.jpg,,,,[],1,0,[],,,[],[],[],
18468,1274505,Melodies of Barking Dogs,Melodies of Barking Dogs,,"A group of young people spend the evening in the clubhouse. One of them is Toni, who, as usual, keeps to the background. In the stuffy air of the wood-panelled room they drink, gossip and embarrass each other, while pop songs play in the background. Business as usual. As the night goes on, Toni watches an older couple dancing and starts to wonder what he really wants.",9,0,0,2024-05-04,Released,0.199,7.0,1,,/bvCx2PscSJuKMC9t02C4YrbWsCY.jpg,,,,[],1,0,[],,,[],[],[],
29186,830788,The Invitation,The Invitation,You are cordially invited to a nightmare generations in the making.,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",105,10000000,33628000,2022-08-24,Released,25.939,6.07,840,,/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,/m1FOYkc7125mV7vMYlIf56zQ7vL.jpg,https://www.youtube.com/watch?v=qwDKR8HzK_c,https://www.youtube.com/watch?v=9Fzczrdt9K0,[],1,0,[],,,[],[],[],
3115,1418170,"Gabriel Attal, l'épreuve du pouvoir","Gabriel Attal, l'épreuve du pouvoir",,,0,0,0,2025-01-08,Released,0.05,5.5,2,,/5FWRlXeCq6kvxWgF2MNz6f8LtBw.jpg,,,,[],1,0,[],,,[],[],[],
24376,1076957,New Tales of Franz,Neue Geschichten vom Franz,,"In the second part of the successful children's book adaptation, Franz, Gabi and Eberhard go on a turbulent hunt for criminals during the summer holidays – and uncover a completely different secret in the process.",72,0,0,2023-09-07,Released,0.867,5.2,5,,/rQyVn3JVgLkYLg8qiU9axO8col6.jpg,/o84EzL5ggojZkFkZI7ExCbDkTRd.jpg,,,[],1,0,[],,,[],[],[],
18108,1280486,Jacques Demy: The Pink and the Black,"Jacques Demy, le rose et le noir",,"Jacques Demy’s ability to enchant audiences was rooted in his personal struggles and doubts as a showman, establishing him as one of French cinema’s greatest artists.",88,0,0,2024-05-22,Released,0.167,7.5,2,,/lumgdaQIX04P8RKtoehhdKjodQ5.jpg,/9x3n1Nh9jTX9QW4ovbV76xqzyVL.jpg,,,[],1,0,[],,,[],[],[],
1199,1340110,Redux Redux,Redux Redux,,"A woman travels the multiverse, killing her daughter’s murderer over and over again. She grows addicted to the revenge streak, putting her own humanity in jeopardy.",107,0,0,2025-03-08,Post Production,3.181,0.0,0,,/x9YW4l2hLmcK6bW3V0A9tp6yK8l.jpg,/gmjeDgt7qGEDonkzKa8uEYuhnKq.jpg,,,[],1,0,[],,,[],[],[],
21964,1108872,'Til Death Do Us Part Kourtney & Travis,'Til Death Do Us Part Kourtney & Travis,,"Kourtney, Travis, and their guests enjoy a luxurious wedding weekend in Portofino, Italy. Private and personal footage reveal an intimate family event full of beautiful moments.",73,0,0,2023-04-13,Released,3.372,6.43,7,,/dm803KgnBBVgcbQsBtij9eI4uyi.jpg,/uSiFDEzJ6JSn4gfSUI0PN5YNc6t.jpg,,https://www.youtube.com/watch?v=BIXxtKy2omY,[],1,0,[],,,[],[],[],
